incident_id,incident_text,top_match_term,top_match_category,top_match_score,second_match_term,second_match_score,third_match_term,third_match_score
60232,"At an anti-Israel rally at Drexel University, protesters chanted, ""There is only one solution: intifada, revolution,"" ""when people are occupied, resistance is justified"" and ""Hey hey, ho ho, Zionism s",Zionazi,Slogans / Code words,0.584639310836792,Stop Zionist Hate,0.5322559475898743,Open borders for Israel,0.5308674573898315
60284,"At an anti-Israel rally, protesters held signs with messages such as: ""Intifada until victory,"" ""Resistance against occupation is a human right,"" ""From the river to the sea"" and ""Peace is the white ma",Zionazi,Slogans / Code words,0.5143206119537354,Open borders for Israel,0.5051433444023132,Inverted Red Triangle,0.5019018650054932
60296,"At an anti-Israel rally at the University of Illinois Urbana-Champaign, protesters held signs with messages such as: ""Resistance against occupation is a human right.""",People's Rights,Groups / Movements,0.5243555903434753,Inverted Red Triangle,0.46516698598861694,Henry Herskovitz,0.45326974987983704
60308,"At an anti-Israel rally, protesters held signs with messages such as: ""Stand with Palestinian people s resistance,"" ""Resistance against occupation is a human right"" and ""From the river to the sea, Pal",Inverted Red Triangle,Numbers / Symbols,0.5241349339485168,Zionazi,0.4858348071575165,The Popular Front for the Liberation of Palestine,0.4846274256706238
60353,"At an anti-Israel rally, protesters chanted, ""Intifada, intifada; long live the Intifada"" and ""From the river to the sea, Palestine is Arab"" (in Arabic). Protesters also held signs with messages such ",Zionazi,Slogans / Code words,0.5543618202209473,Inverted Red Triangle,0.5202556848526001,Palestinian Islamic Jihad,0.5060775279998779
60417,"At an anti-Israel rally at Brown University, protesters held signs with messages such as: ""From the river to the sea.""",Inverted Red Triangle,Numbers / Symbols,0.49400392174720764,Open borders for Israel,0.47690334916114807,Zionazi,0.45133328437805176
60486,"Children threw eggs at homes displaying Israeli flags and stated, ""yeah we're trying to throw them at Jews.""",Zionazi,Slogans / Code words,0.5159801840782166,Dancing Israelis,0.514617383480072,Da Goyim Know,0.4960312247276306
60717,A high school student made an antisemitic statement towards a Jewish classmate.,Antisemitism,Key Concepts / Definitions,0.5672209858894348,Jewish Supremacism: My Awakening on the Jewish Question,0.48157140612602234,Zionazi,0.43402713537216187
60800,"A Jewish school was targeted with antisemitic and anti-Zionist Facebook comments, including: ""From the river to the sea, Palestine will be free,"" ""Go to hell dirty people"" and a drawing of a Star of D",Stop Zionist Hate,Groups / Movements,0.5843216776847839,Zionazi,0.541538417339325,Jewish Supremacism: My Awakening on the Jewish Question,0.5202677845954895
60890,"At an anti-Israel rally at the University of Louisville, protesters held signs with messages such as: ""From the river to the sea.""",Inverted Red Triangle,Numbers / Symbols,0.49385568499565125,Open borders for Israel,0.4785400331020355,Zionazi,0.45342013239860535
61199,"Signs reading: ""From the river to the sea, Palestine will be free"" were displayed at a middle school.",Open borders for Israel,Slogans / Code words,0.5425649285316467,Free the Boys,0.49699223041534424,Zionazi,0.494028776884079
61203,"The Hillel at UC Santa Cruz received antisemitic messages on social media, including a message that read: ""I'm gonna make sure every goddamn Jew in Santa Cruz know what the fuck you guys are about you",Stop Zionist Hate,Groups / Movements,0.5262517929077148,Willis Carto,0.47493329644203186,Da Goyim Know,0.473306268453598
61241,"At an anti-Israel rally at the University of North Carolina Chapel Hill, protesters chanted, ""Intifada"" and ""From the river to the sea.""",Zionazi,Slogans / Code words,0.5181631445884705,Israel United in Christ,0.5059545636177063,Dancing Israelis,0.48407337069511414
61413,"At an anti-Israel rally, protesters held signs with messages such as: ""Resistance is not terrorism"" and ""From the river to the sea, Palestine will be free.""",Inverted Red Triangle,Numbers / Symbols,0.5482562184333801,Zionazi,0.4962691366672516,Palestinian Youth Movement (PYM),0.4957585334777832
61495,"At an anti-Israel rally at Rutgers University, protesters held signs with messages such as: ""From the river to the sea"" and ""Respect existence or expect resistance.""",Inverted Red Triangle,Numbers / Symbols,0.5590444803237915,Zionazi,0.4643370807170868,Palestinian Youth Movement (PYM),0.45704585313796997
61789,A synagogue was targeted with an antisemitic swatting hoax.,Jersey City Kosher Market Shooting,Incidents / Events,0.6200735569000244,Operation Kristallnacht,0.615608274936676,Colleyville Synagogue Attack,0.598317563533783
61823,Antisemitic messages were sent to Jewish students at Rockland Community College.,Antisemitism,Key Concepts / Definitions,0.567687451839447,Jewish Supremacism: My Awakening on the Jewish Question,0.5027745366096497,Willis Carto,0.47770956158638
61900,"At an anti-Israel rally at the University of Michigan, protesters chanted, ""From the river to the sea.""",Open borders for Israel,Slogans / Code words,0.4741562604904175,Zionazi,0.4503476619720459,Molon Labe,0.3996394872665405
61960,"Two students performed a Nazi salute and stated: ""Heil Hitler.""",Hitler salute,Numbers / Symbols,0.6068805456161499,Sieg Heil symbol,0.5507190227508545,Sturmabteilung Symbol,0.47440773248672485
62001,"At an anti-Israel rally, protesters held signs with messages such as: ""From the river to the sea set Palestine free.""",Open borders for Israel,Slogans / Code words,0.5289645195007324,Inverted Red Triangle,0.5239971280097961,Zionazi,0.49197572469711304
62035,"An individual driving by a synagogue shouted, ""Heil Hitler.""",Synagogue of Satan,"Slogans / Code words, Key Concepts / Definitions",0.44403982162475586,Sieg Heil symbol,0.43918144702911377,Richard Baumhammers,0.43161895871162415
62281,A high school teacher singled out a Jewish student to make an anti-Israel comment during class.,Antisemitism,Key Concepts / Definitions,0.5087233185768127,Israel Shamir,0.4441300332546234,Jewish Supremacism: My Awakening on the Jewish Question,0.4409325420856476
62352,Swastika graffiti was found spray-painted in a residential area.,Swastika,Numbers / Symbols,0.5645670890808105,Hakenkreuz Skinheads,0.5139774680137634,Burning Neo-Nazi Symbols,0.502338171005249
62367,"At an anti-Israel rally, speakers made several anti-Zionist comments, including, ""The dominant rhetoric regarding Israel relies on the white American Jew who claims Israel as their homeland.""",Zionazi,Slogans / Code words,0.649747908115387,Open borders for Israel,0.6317799091339111,Jewish Supremacism: My Awakening on the Jewish Question,0.6171790361404419
55337,A Jewish professor received an antisemitic and anti-Israel email from an unknown sender.,Israel Shamir,People,0.47560346126556396,Antisemitism,0.473190575838089,Stop Zionist Hate,0.43868011236190796
55408,"A second synagogue received a phone call from an individual who stated that they wanted to become Jewish: ""to kill innocent Palestinians.""",Israel Shamir,People,0.5560155510902405,Jew coup,0.5448467135429382,Jersey City Kosher Market Shooting,0.5422325134277344
55409,"A shop owner asked a customer if he was Jewish and then stated, ""Get the fuck out of my store, you fucking Jew.""",Jew-ish,Slogans / Code words,0.537753164768219,Jersey City Kosher Market Shooting,0.5084922313690186,Da Goyim Know,0.44551488757133484
55427,"An individual vandalized posters raising awareness of Israeli hostages and told a Jewish person who confronted him, ""Go back to your country.""",Zionazi,Slogans / Code words,0.5121622085571289,Da Goyim Know,0.46183785796165466,Stop Zionist Hate,0.46032267808914185
55500,A synagogue was targeted with an antisemitic bomb threat swatting.,Colleyville Synagogue Attack,Incidents / Events,0.6208255887031555,Jersey City Kosher Market Shooting,0.6138176918029785,Operation Kristallnacht,0.5912333130836487
55502,"An individual yelled ""Die, fucking Jew"" while driving past a Jewish person.",David Anderson,People,0.50399249792099,Jersey City Kosher Market Shooting,0.49999791383743286,Jew-ish,0.4924260377883911
55506,"Fliers that stated, ""Zionists fuck off, solidarity means attack, Free Palestine"" were posted in a public area.",Zionazi,Slogans / Code words,0.5350655317306519,Stop Zionist Hate,0.5342608094215393,Da Goyim Know,0.5289701223373413
55508,A student handed anti-Zionist and pro-Hamas booklets to classmates at a high school.,Hamas,Groups / Movements,0.35772964358329773,Hundred Handers,0.3536894619464874,"The ""Antifa Manual""",0.3524085581302643
55510,"A synagogue received a phone call from an individual who stated that they wanted to become Jewish: ""to kill innocent Palestinians.""",Israel Shamir,People,0.5752172470092773,Jew coup,0.5506125092506409,Fake Jews,0.5412375330924988
57505,"An individual yelled at two visibly Jewish men while on public transportation, saying ""fuck you and your stupid hats.""",Small HATS BIG problems,Slogans / Code words,0.512660562992096,Zionazi,0.49420276284217834,Name the Nose tour,0.47632136940956116
57506,An individual set several buildings on fire and left antisemitic propaganda at the scene.,Operation Kristallnacht,Incidents / Events,0.5522860884666443,Burning Neo-Nazi Symbols,0.5219141840934753,Israel Shamir,0.4981786906719208
57510,Swastika graffiti was found on a sidewalk.,Swastika,Numbers / Symbols,0.512485921382904,Burning Neo-Nazi Symbols,0.5064114332199097,Hakenkreuz Skinheads,0.49483388662338257
57511,"A student at Virginia Commonwealth University posted an antisemitic message in their class Snapchat group. The post contained images of the Orthodox Jewish community with the text, ""If this was your f",Antisemitism,Key Concepts / Definitions,0.4891324043273926,Stop Zionist Hate,0.48520615696907043,Jewish Supremacism: My Awakening on the Jewish Question,0.4845440089702606
57512,An individual posted an image of Hitler on a Jewish Federation's Facebook page.,Ernst Zundel,People,0.5446310043334961,Brian Ruhe,0.4624018371105194,Revisionisthistory.org,0.4533640444278717
57513,Antisemitic graffiti was located in a public area.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5489076375961304,Hakenkreuz Skinheads,0.529069721698761,Silent Aryan Warriors,0.513130247592926
57514,A swastika was drawn in a bathroom at a school.,Swastika,Numbers / Symbols,0.5982896089553833,Burning Neo-Nazi Symbols,0.4771575927734375,Syringe Swastika,0.47413450479507446
57515,A swastika and another antisemitic symbol were located on an office building.,Swastika,Numbers / Symbols,0.6107455492019653,Burning Neo-Nazi Symbols,0.5598171353340149,Nazi Party Flag (Symbol),0.5469108819961548
57516,"2119 Crew, a white supremacist group, vandalized a building with graffiti that included a swastika and the group's logo.",211 Crew,Groups / Movements,0.6695851683616638,Hakenkreuz Skinheads,0.609738290309906,2119 Crew,0.6028156280517578
57517,"Individuals associated with the antisemitic Goyim Defense League distributed fliers that read: ""Every single aspect of gun control is Jewish, "" ""Every single aspect of the Biden administration is Jewi",Jew coup,Slogans / Code words,0.6179788112640381,Da Goyim Know,0.6149917840957642,Jewish Supremacism: My Awakening on the Jewish Question,0.6101778745651245
57518,"Graffiti that read, ""Fuck Jews"" was discovered at a subway stop.",Da Goyim Know,Slogans / Code words,0.5481396317481995,Burning Neo-Nazi Symbols,0.5159989595413208,Operation Kristallnacht,0.5105460286140442
57529,"A visibly Jewish individual was harassed by an individual who shouted, ""Fucking Jew!""",Jersey City Kosher Market Shooting,Incidents / Events,0.514588475227356,Jewish Supremacism: My Awakening on the Jewish Question,0.4909672439098358,Zionazi,0.47463497519493103
62479,An individual made threatening antisemitic comments on a crisis hotline.,Zionazi,Slogans / Code words,0.5267727375030518,Stop Zionist Hate,0.5210383534431458,Jon Minadeo II,0.5092220902442932
54370,"A cantor was pushed to the ground and called a ""Fucking Jew.""",Brother Nathanael,People,0.4574071764945984,Colleyville Synagogue Attack,0.45582902431488037,Pittsburgh synagogue shooting,0.45310086011886597
54517,An individual defaced artwork at a middle school with a swastika.,Swastika,Numbers / Symbols,0.5333470702171326,Burning Neo-Nazi Symbols,0.4755275845527649,HATE (symbol),0.4134121835231781
